Set	Nr	Normalized?	NSE	KGE	RMSE	mean_Yo	mean_Yp	sd_Yo	sd_Yp	r	N	Bias	KGE*	SetGroup	BasinId	elev_mean	slope_mean	area_gages2	runoff_ratio	baseflow_index	stream_elas
17	43	0	0.784205	0.679	1.212731	1.488577	1.095147	2.610737	2.214698	0.899758	11381	-26.4	0.764	17	12447390	1700.98	172.58264	58.1	0.533608238	0.534019978	0.866057454
17	44	0	0.75717	0.769	2.230867	4.147268	3.975697	4.527309	3.671448	0.873202	12509	-4.1	0.769	17	12451000	1509.63	226.8667	830.6	0.936998955	0.660177145	0.926749954
17	45	0	0.74831	0.8	1.539812	2.729245	2.668468	3.069388	2.619791	0.865356	12471	-2.2	0.8	17	12488500	1452.54	143.91948	205.17	0.573392684	0.635058084	1.367065495
17	46	0	0.872381	0.836	1.036602	1.518781	1.396	2.901836	2.530156	0.937252	12066	-8.1	0.851	17	13011500	2400.71	78.5195	404.08	0.668578967	0.518726088	1.491635121
17	47	0	0.838734	0.857	0.911991	1.540775	1.477586	2.271105	2.025428	0.916581	12341	-4.1	0.861	17	13011900	2683.38	93.91466	851.8	0.616590142	0.615790975	1.294477198
17	48	0	0.886924	0.926	0.461757	1.084092	1.120187	1.37324	1.426179	0.946609	12291	3.3	0.929	17	13018300	2197.93	109.51895	27.9	0.448944548	0.688057612	1.406787724
17	49	0	0.867831	0.933	0.5341	1.310769	1.322082	1.46918	1.471445	0.934048	12454	0.9	0.934	17	13023000	2441.62	98.50956	1161.93	0.527241909	0.707864369	1.173679143
17	50	0	0.645848	0.779	0.115298	0.271137	0.313046	0.193752	0.207854	0.859215	10490	15.5	0.732	17	13083000	1862.77	69.12091	133.18	0.160782003	0.837021667	0.764919511
17	51	0	0.796063	0.819	0.194269	0.250702	0.271527	0.430202	0.378041	0.89366	12047	8.3	0.832	17	13161500	2059.26	59.95146	986.13	0.162174611	0.608499922	2.08858662
17	52	0	0.795536	0.814	0.889294	1.726514	1.551598	1.966773	1.736887	0.896451	12481	-10.1	0.82	17	13235000	2075.34	126.24587	1163.23	0.646655449	0.700849219	1.298637653
17	53	0	0.76001	0.763	2.221502	2.604396	2.314575	4.5349	3.772393	0.875199	12373	-11.1	0.781	17	13240000	1965.35	110.07567	125.57	0.792020425	0.530890497	1.273825426
17	54	0	-0.14988	-0.738	361.412295	-129.061241	1.388964	337.050027	1.668608	-0.004728	12306	15	-0.466	17	13310700	1979.98	106.69118	853.13	0.460750012	0.621745886	1.588798226
17	55	0	0.802584	0.817	1.075639	1.466425	1.367317	2.42099	2.093444	0.897401	12397	-6.8	0.825	17	13313000	2155.6	111.17973	561.94	0.389408338	0.573368356	1.430265118
17	56	0	0.752075	0.722	1.1284	1.760683	1.63714	2.266314	1.725334	0.876544	12463	-7	0.726	17	13331500	1654.85	126.58633	618.93	0.633162764	0.622529155	1.118655138
17	57	0	0.8446	0.898	1.123103	2.165999	2.128182	2.849123	2.677746	0.919346	12496	-1.7	0.899	17	13337000	1548.18	120.82851	3053.42	0.601611025	0.615920899	1.159293609
17	58	0	0.744144	0.825	0.47167	0.751581	0.846491	0.932519	0.947748	0.879355	12480	12.6	0.841	17	13338500	1418.36	110.2649	3027	0.312257579	0.652413736	1.618504324
17	59	0	0.801975	0.853	0.800259	1.463947	1.50066	1.798406	1.617335	0.89577	12490	2.5	0.854	17	13340000	1457.99	113.85035	14268.92	0.493670141	0.635650457	1.288079074
17	60	0	0.816513	0.88	1.173933	2.441091	2.384211	2.74068	2.551674	0.904247	12499	-2.3	0.88	17	13340600	1417.79	109.15233	3354.62	0.647159924	0.661433024	1.142151395
17	61	0	0.629016	0.676	1.294134	1.679638	1.520955	2.124807	1.626061	0.797256	12427	-9.4	0.681	17	14020000	1215.85	91.6649	341.43	0.623461911	0.61004593	1.14734159
17	62	0	0.596539	0.705	1.916871	3.23746	3.112036	3.01794	2.455961	0.774475	11763	-3.9	0.705	17	14092750	1597.68	155.84779	57.48	0.712451777	0.708062366	1.08577065
17	63	0	0.710734	0.849	0.395884	0.538502	0.512633	0.736105	0.744988	0.857774	10732	-4.8	0.853	17	14096850	958.51	46.78135	374.62	0.211598953	0.739990756	1.496422728
17	64	0	0.032131	-0.129	20.345058	4.338354	4.790415	20.680836	4.656124	0.18499	12505	0	-0.125	17	14137000	1054.8	110.72043	674.24	0.74996741	0.659920814	0.99449423
17	65	0	0.753988	0.776	5.086951	6.633615	6.102286	10.256452	8.573984	0.870557	12493	-8	0.785	17	14138800	821.62	142.23871	21.29	0.84229565	0.457869584	1.092870736
17	66	0	0.765293	0.856	3.924815	6.111937	6.540144	8.101658	7.801812	0.880298	12489	7	0.864	17	14138870	727.8	122.18566	14.02	0.718656088	0.530502546	0.895483856
17	67	0	0.806029	0.822	4.738017	8.32748	7.990089	10.758351	9.2437	0.89923	12468	-4.1	0.824	17	14138900	757.32	93.62395	21.68	0.900243309	0.557560785	1.069642454
17	68	0	0.780023	0.802	4.309752	7.061181	6.984337	9.189269	7.72045	0.884333	12497	-1.1	0.803	17	14139800	641	126.93213	40.7	0.857852694	0.541764926	0.93265478
17	69	0	0.785732	0.842	3.308127	5.884803	6.185912	7.146959	6.438122	0.887516	12471	5.1	0.844	17	14141500	652.09	96.70294	59.87	0.757046731	0.562321473	0.829073107
17	70	0	0.807347	0.837	1.828567	2.6126	2.754237	4.166204	3.682824	0.899299	12462	5.4	0.843	17	14154500	922.47	108.84718	546.81	0.542897417	0.499690114	1.462180388
17	71	0	0.800999	0.814	1.099592	4.517988	4.258379	2.465026	2.099979	0.902585	12500	-5.7	0.794	17	14158500	1175.75	91.15405	237.08	0.771347638	0.820739406	1.102298703
17	72	0	0.752691	0.825	3.65862	5.217339	4.802829	7.357242	6.713906	0.870426	12473	-7.9	0.834	17	14158790	1026.81	116.44111	40.57	0.853037982	0.526836882	1.409138197
17	73	0	0.857116	0.837	1.478301	2.346488	2.669614	3.911011	3.712906	0.929693	12439	13.8	0.88	17	14166500	249.51	35.95163	226.52	0.47072414	0.545077016	2.067529655
17	74	0	0.745698	0.758	4.387971	6.00189	5.862203	8.701738	6.958714	0.866248	12499	-2.3	0.759	17	14182500	719.95	106.83309	286.85	0.950057874	0.532583088	1.176517311
17	75	0	0.821572	0.863	2.599735	4.444601	4.318363	6.154815	5.566231	0.906641	12502	-2.8	0.865	17	14185000	977.23	116.24834	458.18	0.748863994	0.552044302	1.375660211
17	76	0	0.839959	0.879	3.601505	6.175513	5.921532	9.00297	8.299037	0.91694	12480	-4.1	0.882	17	14185900	823.79	121.31898	258.2	0.908166295	0.509255655	1.361834171
17	77	0	0.861955	0.89	1.935126	3.573582	3.70994	5.208608	4.822561	0.928789	9209	3.8	0.894	17	14187000	794.8	114.68442	134.75	0.649902673	0.522204575	1.622395825
17	78	0	0.78922	0.881	2.924147	6.05896	5.725192	6.369486	6.591578	0.900075	11045	-5.5	0.882	17	14216500	824.9	115.75916	349.52	0.826949029	0.632095742	1.144232934
17	79	0	0.836276	0.87	2.799612	5.414955	5.488972	6.919246	6.248222	0.914617	12499	1.4	0.87	17	14222500	485.85	77.2061	323.89	0.718130606	0.559948922	1.148879277
17	80	0	0.82592	0.835	2.953676	5.484989	5.116254	7.079552	6.219295	0.910869	12500	-6.7	0.841	17	14236200	490.53	97.48567	360.99	0.978564296	0.56925891	1.31639117
17	81	0	0.909608	0.912	1.647298	3.692796	3.6969	5.47928	5.066545	0.95419	12496	0.1	0.912	17	14301000	375.21	62.14889	1743.54	0.621775559	0.516547101	1.513209237
17	82	0	0.84426	0.876	3.225062	5.431228	5.305402	8.172536	7.429623	0.919019	11345	-2.3	0.877	17	14303200	572.22	70.81645	8.06	0.800308618	0.538191736	1.318645106
17	83	0	0.868314	0.83	3.610403	6.721577	6.274353	9.949559	8.531369	0.936237	12492	-6.7	0.838	17	14305500	276.16	55.46804	526.33	0.990252703	0.52084829	1.140322947
17	84	0	0.735343	0.813	3.845348	4.241494	4.581918	7.475033	6.767422	0.85993	11375	8	0.825	17	14306340	397.44	62.50098	14.73	0.641211318	0.478171732	0.983996098
17	85	0	0.875577	0.861	2.076816	3.940884	4.39123	5.887975	6.222822	0.945434	12489	11.4	0.89	17	14306500	308.31	57.46785	857.16	0.610330812	0.545519543	1.485431939
17	86	0	0.80094	0.867	1.059685	1.212465	1.241443	2.375235	2.188491	0.895413	10254	2.4	0.869	17	14308990	987.04	96.62676	167.76	0.343557362	0.551512998	2.157335883
17	87	0	0.795608	0.834	2.309869	2.559795	2.85068	5.109438	4.801691	0.894909	12446	11.4	0.866	17	14309500	709.83	110.42527	224.92	0.493734022	0.459454969	1.220095908
17	88	0	0.839698	0.861	1.933472	3.026204	2.976407	4.829315	4.296837	0.916808	12468	-1.6	0.861	17	14316700	952.26	119.0892	587.9	0.643997144	0.508616082	1.552484424
17	89	0	0.858335	0.897	2.867805	4.295891	4.355666	7.619666	7.077393	0.9265	12444	1.4	0.897	17	14325000	656.53	124.96889	443.07	0.646657213	0.480768555	1.127976384
17	90	0	0.709446	0.735	0.433939	0.303687	0.306249	0.805073	0.63249	0.844335	10879	0.8	0.735	17	14362250	875.67	109.93127	41.42	0.119357982	0.518407662	2.694494538
17	91	0	0.733539	0.558	6.861361	7.875428	5.616361	13.292626	9.024135	0.90097	12493	-28.7	0.623	17	14400000	625.31	98.81802	702.63	1.362132109	0.485781099	1.386227502
18	1	0	-0.043442	-0.857	200.476869	-39.8063	0.347788	196.270072	0.77149	-0.199309	9034	4.2	-0.572	18	10258000	1371.26	176.36676	43.69	0.256121722	0.614250876	1.631061766
18	2	0	0.597239	0.475	0.334914	0.105332	0.156219	0.527773	0.511237	0.797412	5853	48.3	0.773	18	10258500	1329.18	116.14195	241.51	0.057128631	0.298105911	1.669579621
18	3	0	0.696861	0.794	0.371132	0.327495	0.345462	0.674102	0.597754	0.836705	12112	5.5	0.799	18	10259000	1233.96	169.65242	22.46	0.274548383	0.717716628	0.897685382
18	4	0	0.563487	0.558	0.485461	0.129016	0.175766	0.734838	0.664373	0.765918	6026	36.2	0.739	18	10259200	1139.91	154.44513	79.12	0.095762866	0.270435475	1.570994574
18	5	0	0.672028	0.666	1.045247	0.70499	0.667234	1.825234	1.313735	0.827019	12219	-5.4	0.67	18	10263500	1651.45	132.2003	59.46	0.575705881	0.671347586	1.741050518
18	6	0	0.802375	0.697	1.350707	0.650813	0.541678	3.038502	2.326823	0.907626	11239	-16.8	0.746	18	11098000	595.39	109.96152	41.57	0.335934147	0.40111737	2.032558347
18	7	0	0.734105	0.765	0.748451	0.399782	0.45514	1.451552	1.268575	0.857799	8907	13.8	0.806	18	11124500	679.8	87.84629	191.52	0.175553571	0.435499538	1.783522967
18	8	0	0.690267	0.702	0.630073	0.440517	0.369399	1.132179	0.920183	0.833451	11914	-16.1	0.742	18	11141280	292.35	60.28846	54.01	0.233164536	0.595575628	1.809468934
18	9	0	0.754812	0.683	2.238532	2.066021	1.613273	4.520971	3.645323	0.87744	12049	-21.9	0.75	18	11143000	764.03	138.61035	120.61	0.712873136	0.532805115	1.898953626
18	10	0	0.707223	0.73	2.608284	1.311592	1.232898	4.820709	3.805336	0.84282	8877	-6	0.737	18	11148900	462.72	66.18997	403.45	0.435278172	0.302933869	2.126523283
18	11	0	-0.002255	-0.738	49.051666	-2.330155	0.074661	48.999143	0.33862	0.014609	9126	0.2	-0.4	18	11151300	535.53	56.57053	608.23	0.04951857	0.292396033	2.527361701
18	12	0	0.80089	0.811	1.328205	0.873011	0.896505	2.976705	2.514435	0.896454	12246	2.7	0.813	18	11162500	349.51	68.54063	118.87	0.327767176	0.400732564	2.334436691
18	13	0	0.64183	0.808	1.003266	0.430667	0.45324	1.676489	1.635868	0.816862	7438	5.2	0.815	18	11176400	701.12	78.77162	338.56	0.174046185	0.286166579	2.821360974
18	14	0	0.727006	0.719	0.935111	0.585959	0.529357	1.789877	1.393805	0.856798	6013	-9.7	0.735	18	11180500	47.25	26.34814	24.32	0.189126817	0.314548196	2.96927725
18	15	0	0.635476	0.648	1.619806	0.650904	0.661544	2.683021	1.903742	0.802588	9008	1.6	0.649	18	11180960	130.05	33.1925	15.06	0.286983069	0.339357258	2.602750823
18	16	0	0.720978	0.636	0.331212	0.116253	0.154517	0.627076	0.591534	0.855783	6601	32.9	0.833	18	11224500	658.03	69.9558	247.44	0.049510531	0.340042327	4.213571045
18	17	0	-0.004521	-0.896	86.309158	-5.734097	1.951487	86.118183	3.390998	0.063428	12478	0.8	-0.345	18	11230500	3020.86	151.16005	135.53	0.85182099	0.580900152	1.060307076
18	18	0	-0.002995	-0.9	86.399005	-5.606906	2.013582	86.273387	4.192832	0.073765	12453	0.8	-0.331	18	11237500	2201.22	104.67149	59.82	0.641424965	0.487675099	1.654297113
18	19	0	0.7497	0.653	0.25976	0.115399	0.149755	0.519247	0.457437	0.868467	6679	29.8	0.811	18	11253310	802.17	88.1357	120.44	0.056491922	0.376216707	2.755743467
18	20	0	0.80102	0.882	1.4191	1.917946	1.981022	3.181454	3.034698	0.89702	12491	3.3	0.885	18	11264500	2632.87	131.06068	467.98	0.735110166	0.564776791	1.260407001
18	21	0	0.786437	0.859	1.467286	1.935495	2.036775	3.175186	2.958439	0.888442	12483	5.2	0.865	18	11266500	2512.58	140.1842	833.08	0.712534993	0.576039592	1.349111736
18	22	0	0.655087	0.657	0.837389	0.372691	0.465492	1.426011	1.22224	0.813175	4312	24.9	0.756	18	11274500	377.44	54.47513	347.75	0.105525429	0.230284232	3.71780478
18	23	0	0.616363	0.607	0.424539	0.17212	0.230691	0.685468	0.661267	0.805592	7257	34	0.785	18	11274630	517.24	57.74649	187.44	0.081833307	0.361504917	4.218503865
18	24	0	0.692282	0.747	1.796416	0.789048	0.767233	3.23859	2.631446	0.832297	8438	-2.8	0.748	18	11284400	897.33	52.40447	41.72	0.188246202	0.264293311	2.309309687
18	25	0	0.612618	0.665	2.256393	0.924645	1.03958	3.62557	2.81583	0.78337	6900	12.4	0.687	18	11299600	300.42	40.72756	37.32	0.305639715	0.258387529	2.582804072
18	26	0	0.755434	0.782	1.456242	2.185941	2.019938	2.944782	2.478716	0.871492	12486	-7.6	0.788	18	11381500	941.68	70.5575	337.63	0.641352982	0.688655305	1.102041821
18	27	0	0.81207	0.855	1.144183	1.478486	1.390346	2.639457	2.407923	0.901828	12447	-6	0.864	18	11383500	1053.56	75.72221	539.78	0.419275124	0.625815377	1.546297679
18	28	0	0.682159	0.793	3.265546	2.327012	2.246239	5.792618	5.148985	0.828268	9137	-3.5	0.795	18	11451100	740.46	103.93357	155.09	0.612757545	0.396907333	1.871239917
18	29	0	0.849554	0.883	1.83363	1.795685	1.957162	4.72758	4.728529	0.925375	12126	9	0.918	18	11468500	276.08	45.14956	273.51	0.497382682	0.389544708	1.988214096
18	30	0	0.730986	0.759	2.089539	1.858668	1.713549	4.028845	3.313534	0.856409	12463	-7.8	0.769	18	11473900	1037.85	126.70666	1925.01	0.504426395	0.49146535	1.637187455
18	31	0	0.757893	0.74	3.951133	3.526746	3.224816	8.030367	6.326581	0.875812	12397	-8.6	0.751	18	11475560	592.58	90.33273	16.79	0.705529985	0.442188491	1.415628329
18	32	0	0.785699	0.776	3.881402	3.685305	3.471189	8.384828	6.819103	0.890086	12434	-5.8	0.782	18	11476600	478.69	94.52911	71.85	0.739658758	0.445604037	1.548019166
18	33	0	0.756471	0.71	3.724445	3.443345	2.941334	7.547506	5.896472	0.877598	12344	-14.6	0.741	18	11478500	757.76	122.52826	572.38	0.748608344	0.431323144	1.287576153
18	34	0	0.674284	0.645	3.246117	2.419997	2.00276	5.688055	4.210545	0.829204	11512	-17.2	0.681	18	11480390	1049.64	76.61899	242.6	0.573049686	0.408522376	1.912620245
18	35	0	0.761636	0.773	3.051579	3.042982	2.969776	6.250599	5.076134	0.875064	12451	-2.4	0.774	18	11481200	285.23	71.42838	105.4	0.678144004	0.4433722	1.435321474
18	36	0	0.821022	0.806	2.42191	3.184939	2.901091	5.724998	4.888465	0.909139	12462	-8.9	0.821	18	11482500	546.99	114.46463	718.04	0.682156836	0.501222332	1.193649154
18	37	0	0.693971	0.717	1.67259	2.21382	2.17688	3.023609	2.327674	0.835742	12503	-1.7	0.717	18	11522500	1279.3	152.80074	1943.12	0.694192161	0.649928968	1.476078987
18	38	0	0.69547	0.794	2.152569	2.578861	2.732105	3.900852	3.468619	0.836533	12492	5.9	0.799	18	11523200	1614.41	139.34749	382.94	0.904513884	0.587634313	1.323194355
18	39	0	0.660471	0.638	1.867318	1.575883	1.266398	3.204775	2.419027	0.821091	12475	-19.6	0.681	18	11528700	1019.07	107.62195	1980.08	0.427862084	0.55109633	1.886823866
18	40	0	0.866291	0.782	3.466023	5.573365	4.812628	9.479131	7.974394	0.939336	12500	-13.6	0.812	18	11532500	725.07	112.11076	1577.96	0.965472333	0.527081345	1.385016982
